"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"110","26.511817400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1118, FN=0, Flags=.p....F."
"111","26.741092700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1119, FN=0, Flags=.p....F."
"112","26.741978500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","478","39dBm","","","QoS Data, SN=1120, FN=0, Flags=.p....F."
"113","26.741978500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1121, FN=0, Flags=.p....F."
"115","26.742300000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","226","39dBm","","","QoS Data, SN=1122, FN=0, Flags=.p....F."
"116","26.742300000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","226","39dBm","","","QoS Data, SN=1123, FN=0, Flags=.p....F."
"123","26.946655600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","39dBm","","","QoS Data, SN=1124, FN=0, Flags=.p....F."
"124","26.947500400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1125, FN=0, Flags=.p....F."
"128","27.007785800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","38dBm","","","QoS Data, SN=1126, FN=0, Flags=.p....F."
"130","27.013575200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1127, FN=0, Flags=.p....F."
"131","27.048839500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","39dBm","","","QoS Data, SN=1128, FN=0, Flags=.p....F."
"132","27.063836600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","382","38dBm","","","QoS Data, SN=1129, FN=0, Flags=.p....F."
"133","27.160391100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","571","39dBm","","","QoS Data, SN=1130, FN=0, Flags=.p....F."
"140","27.218826600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1131, FN=0, Flags=.p....F."
"142","27.286323700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1132, FN=0, Flags=.p....F."
"146","27.329925900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","39dBm","","","QoS Data, SN=1133, FN=0, Flags=.p....F."
"149","27.438286700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","42dBm","","","QoS Data, SN=1134, FN=0, Flags=.p....F."
"151","27.438911300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1135, FN=0, Flags=.p....F."
"152","27.458995100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1136, FN=0, Flags=.p....F."
"153","27.458995100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1137, FN=0, Flags=.p....F."
"154","27.530570400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1138, FN=0, Flags=.p....F."
"155","27.531730000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","757","38dBm","","","QoS Data, SN=1139, FN=0, Flags=.p....F."
"164","27.609898700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1140, FN=0, Flags=.p....F."
"168","27.664228300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","143","39dBm","","","QoS Data, SN=1141, FN=0, Flags=.p....F."
"170","27.685839000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","38dBm","","","QoS Data, SN=1142, FN=0, Flags=.p....F."
"173","27.691501500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","38dBm","","","QoS Data, SN=1143, FN=0, Flags=.p....F."
"175","27.718075900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","161","39dBm","","","QoS Data, SN=1144, FN=0, Flags=.p....F."
"176","27.723917400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1145, FN=0, Flags=.p....F."
"177","27.723917400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","318","39dBm","","","QoS Data, SN=1146, FN=0, Flags=.p....F."
"183","27.738481600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","161","39dBm","","","QoS Data, SN=1147, FN=0, Flags=.p....F."
"184","27.752788800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","686","39dBm","","","QoS Data, SN=1148, FN=0, Flags=.p....F."
"186","27.758357500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","137","39dBm","","","QoS Data, SN=1149, FN=0, Flags=.p....F."
"187","27.765005000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1150, FN=0, Flags=.p....F."
"188","27.778686000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","41dBm","","","QoS Data, SN=1151, FN=0, Flags=.p..R.F."
"189","27.783928600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1152, FN=0, Flags=.p....F."
"192","27.840595900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1153, FN=0, Flags=.p....F."
"194","27.854242300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","163","38dBm","","","QoS Data, SN=1154, FN=0, Flags=.p....F."
"195","27.874950200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1155, FN=0, Flags=.p....F."
"196","27.904194900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","226","39dBm","","","QoS Data, SN=1156, FN=0, Flags=.p....F."
"197","27.904194900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","39dBm","","","QoS Data, SN=1157, FN=0, Flags=.p....F."
"201","27.925709700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","709","39dBm","","","QoS Data, SN=1158, FN=0, Flags=.p....F."
"202","27.925709700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","480","39dBm","","","QoS Data, SN=1159, FN=0, Flags=.p....F."
"204","27.926124300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","143","39dBm","","","QoS Data, SN=1160, FN=0, Flags=.p....F."
"205","27.926124300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","39dBm","","","QoS Data, SN=1161, FN=0, Flags=.p....F."
"208","27.953930200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","39dBm","","","QoS Data, SN=1162, FN=0, Flags=.p....F."
"209","27.979820100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","161","39dBm","","","QoS Data, SN=1163, FN=0, Flags=.p....F."
"210","27.991355500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1164, FN=0, Flags=.p....F."
"212","28.178872500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","37dBm","","","QoS Data, SN=1165, FN=0, Flags=.p....F."
"216","28.243238500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1166, FN=0, Flags=.p....F."
"217","28.250290400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","161","35dBm","","","QoS Data, SN=1167, FN=0, Flags=.p....F."
"219","28.293214000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1168, FN=0, Flags=.p....F."
"221","28.298790200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","170","37dBm","","","QoS Data, SN=1169, FN=0, Flags=.p....F."
"222","28.390781700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","38dBm","","","QoS Data, SN=1170, FN=0, Flags=.p....F."
"225","28.423716200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1171, FN=0, Flags=.p....F."
"227","28.687496600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1172, FN=0, Flags=.p....F."
"230","29.915524500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","198","39dBm","","","QoS Data, SN=1173, FN=0, Flags=.p....F."
"233","30.325646300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","41dBm","","","QoS Data, SN=1174, FN=0, Flags=.p....F."
"234","30.326064300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","41dBm","","","QoS Data, SN=1175, FN=0, Flags=.p....F."
"235","30.326064300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","198","41dBm","","","QoS Data, SN=1176, FN=0, Flags=.p....F."
"236","30.326355400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","198","41dBm","","","QoS Data, SN=1177, FN=0, Flags=.p....F."
"241","31.144400500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","39dBm","","","QoS Data, SN=1178, FN=0, Flags=.p....F."
"243","31.963333500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","38dBm","","","QoS Data, SN=1179, FN=0, Flags=.p....F."
"245","33.192213500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","40dBm","","","QoS Data, SN=1180, FN=0, Flags=.p....F."
"248","35.444888300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","38dBm","","","QoS Data, SN=1181, FN=0, Flags=.p....F."
"251","35.957195800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1182, FN=0, Flags=.p....F."
"252","35.958142600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","160","37dBm","","","QoS Data, SN=1183, FN=0, Flags=.p....F."
"253","35.958142600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","137","37dBm","","","QoS Data, SN=1184, FN=0, Flags=.p....F."
"255","35.958566800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","37dBm","","","QoS Data, SN=1185, FN=0, Flags=.p....F."
"258","36.264419800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1186, FN=0, Flags=.p....F."
"260","36.574635900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1187, FN=0, Flags=.p....F."
"261","36.776376600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1188, FN=0, Flags=.p....F."
"262","36.777503800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","303","37dBm","","","QoS Data, SN=1189, FN=0, Flags=.p....F."
"263","36.777503800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","160","37dBm","","","QoS Data, SN=1190, FN=0, Flags=.p....F."
"268","38.662530000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1191, FN=0, Flags=.p....F."
"269","38.662530000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1192, FN=0, Flags=.p....F."
"270","38.670573100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","37dBm","","","QoS Data, SN=1193, FN=0, Flags=.p....F."
"271","38.682266700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1194, FN=0, Flags=.p....F."
"273","39.131396100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","329","36dBm","","","QoS Data, SN=1195, FN=0, Flags=.p....F."
"274","39.132395500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","349","36dBm","","","QoS Data, SN=1196, FN=0, Flags=.p....F."
"276","39.132806400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","212","37dBm","","","QoS Data, SN=1197, FN=0, Flags=.p....F."
"277","39.132970700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","36dBm","","","QoS Data, SN=1198, FN=0, Flags=.p....F."
"278","39.132970700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","36dBm","","","QoS Data, SN=1199, FN=0, Flags=.p....F."
"281","39.198724000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","717","37dBm","","","QoS Data, SN=1200, FN=0, Flags=.p....F."
"283","39.203984600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1201, FN=0, Flags=.p....F."
"286","40.071346700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","114","37dBm","","","QoS Data, SN=1202, FN=0, Flags=.p....F."
"287","40.071346700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","132","37dBm","","","QoS Data, SN=1203, FN=0, Flags=.p....F."
"290","40.570429600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1204, FN=0, Flags=.p....F."
"295","40.974715400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1205, FN=0, Flags=.p....F."
"296","40.975890300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1206, FN=0, Flags=.p....F."
"297","40.975890300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","152","37dBm","","","QoS Data, SN=1207, FN=0, Flags=.p....F."
"298","40.976042400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","232","37dBm","","","QoS Data, SN=1208, FN=0, Flags=.p....F."
"299","40.976042400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1209, FN=0, Flags=.p....F."
"306","43.793875700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1210, FN=0, Flags=.p....F."
"308","43.794811200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1211, FN=0, Flags=.p....F."
"309","43.794811200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1212, FN=0, Flags=.p....F."
"310","43.795646700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","198","37dBm","","","QoS Data, SN=1213, FN=0, Flags=.p....F."
"314","44.251384700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1214, FN=0, Flags=.p....F."
"316","44.252622000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1215, FN=0, Flags=.p....F."
"317","44.252622000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","757","37dBm","","","QoS Data, SN=1216, FN=0, Flags=.p....F."
"319","44.252845200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","404","37dBm","","","QoS Data, SN=1217, FN=0, Flags=.p....F."
"330","44.874305700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1218, FN=0, Flags=.p....F."
"332","44.875173900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1219, FN=0, Flags=.p....F."
"333","44.875173900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","226","37dBm","","","QoS Data, SN=1220, FN=0, Flags=.p....F."
"334","44.875560700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1221, FN=0, Flags=.p....F."
"335","44.875560700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1222, FN=0, Flags=.p....F."
"337","45.582558000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1223, FN=0, Flags=.p....F."
"339","45.583819200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","490","37dBm","","","QoS Data, SN=1224, FN=0, Flags=.p....F."
"340","45.583819200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1225, FN=0, Flags=.p....F."
"347","45.992522700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1226, FN=0, Flags=.p....F."
"348","45.993267300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","385","37dBm","","","QoS Data, SN=1227, FN=0, Flags=.p....F."
"349","45.993541200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1228, FN=0, Flags=.p....F."
"350","45.993907600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1229, FN=0, Flags=.p....F."
"351","45.993907600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1230, FN=0, Flags=.p....F."
"356","46.401942200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","571","37dBm","","","QoS Data, SN=1231, FN=0, Flags=.p....F."
"358","46.403000500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1232, FN=0, Flags=.p....F."
"359","46.403000500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1233, FN=0, Flags=.p....F."
"360","46.403154200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1234, FN=0, Flags=.p....F."
"368","46.811795700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1235, FN=0, Flags=.p....F."
"370","46.812703500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1236, FN=0, Flags=.p....F."
"371","46.812703500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1237, FN=0, Flags=.p....F."
"372","46.812703500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1238, FN=0, Flags=.p....F."
"373","46.813047500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","36dBm","","","QoS Data, SN=1239, FN=0, Flags=.p....F."
"374","46.813047500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","36dBm","","","QoS Data, SN=1240, FN=0, Flags=.p....F."
"375","46.813434600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1241, FN=0, Flags=.p....F."
"377","47.016220800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","664","37dBm","","","QoS Data, SN=1242, FN=0, Flags=.p....F."
"387","47.426000800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","400","37dBm","","","QoS Data, SN=1243, FN=0, Flags=.p....F."
"388","47.426795900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1244, FN=0, Flags=.p....F."
"390","47.427091600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1245, FN=0, Flags=.p....F."
"391","47.427091600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","36dBm","","","QoS Data, SN=1246, FN=0, Flags=.p....F."
"392","47.427091600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","36dBm","","","QoS Data, SN=1247, FN=0, Flags=.p....F."
"393","47.427699900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1248, FN=0, Flags=.p....F."
"395","47.459972900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1249, FN=0, Flags=.p....F."
"396","47.835612600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1250, FN=0, Flags=.p....F."
"397","47.836522000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","571","37dBm","","","QoS Data, SN=1251, FN=0, Flags=.p....F."
