"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"94","50.310977900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","35dBm","","","QoS Data, SN=2253, FN=0, Flags=.p..R.F."
"95","50.311925500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","114","32dBm","","","QoS Data, SN=2254, FN=0, Flags=.p..R.F."
"99","51.121106000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","36dBm","","","QoS Data, SN=2255, FN=0, Flags=.p..R.F."
"102","55.305974800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","32dBm","","","QoS Data, SN=2256, FN=0, Flags=.p....F."
"105","55.427627200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","32dBm","","","QoS Data, SN=2257, FN=0, Flags=.p....F."
"106","55.840183200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","35dBm","","","QoS Data, SN=2258, FN=0, Flags=.p..R.F."
"108","60.344938500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","32dBm","","","QoS Data, SN=2259, FN=0, Flags=.p....F."
"111","61.167691600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","35dBm","","","QoS Data, SN=2260, FN=0, Flags=.p..R.F."
"113","64.874374800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","34dBm","","","QoS Data, SN=2261, FN=0, Flags=.p....F."
"116","65.313447100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","35dBm","","","QoS Data, SN=2262, FN=0, Flags=.p..R.F."
"118","65.347296600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","31dBm","","","QoS Data, SN=2263, FN=0, Flags=.p....F."
"120","65.772968500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=2264, FN=0, Flags=.p..R.F."
"121","65.773470600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","160","32dBm","","","QoS Data, SN=2265, FN=0, Flags=.p..R.F."
"125","67.001353200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","31dBm","","","QoS Data, SN=2266, FN=0, Flags=.p....F."
"126","67.001978100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","30dBm","","","QoS Data, SN=2267, FN=0, Flags=.p....F."
"127","67.002284000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","152","30dBm","","","QoS Data, SN=2268, FN=0, Flags=.p....F."
"128","67.002770100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","233","31dBm","","","QoS Data, SN=2269, FN=0, Flags=.p....F."
"131","69.004297400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","32dBm","","","QoS Data, SN=2270, FN=0, Flags=.p....F."
"136","69.815967800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","31dBm","","","QoS Data, SN=2271, FN=0, Flags=.p....F."
"137","69.817007200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","30dBm","","","QoS Data, SN=2272, FN=0, Flags=.p....F."
"138","69.817102500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","30dBm","","","QoS Data, SN=2273, FN=0, Flags=.p....F."
"139","69.817102500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","30dBm","","","QoS Data, SN=2274, FN=0, Flags=.p....F."
"140","69.817102500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","331","30dBm","","","QoS Data, SN=2275, FN=0, Flags=.p....F."
"142","69.817544200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","472","31dBm","","","QoS Data, SN=2276, FN=0, Flags=.p....F."
"143","69.818487300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","351","30dBm","","","QoS Data, SN=2277, FN=0, Flags=.p..R.F."
"144","69.818487300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","30dBm","","","QoS Data, SN=2278, FN=0, Flags=.p....F."
"147","69.842780100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","29dBm","","","QoS Data, SN=2279, FN=0, Flags=.p....F."
"148","69.842780100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","29dBm","","","QoS Data, SN=2280, FN=0, Flags=.p....F."
"150","70.278027100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","27dBm","","","QoS Data, SN=2281, FN=0, Flags=.p..R.F."
"153","70.892410200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","29dBm","","","QoS Data, SN=2282, FN=0, Flags=.p..R.F."
"154","73.454111000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","31dBm","","","QoS Data, SN=2283, FN=0, Flags=.p..R.F."
