"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"42","16.076441300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","137","38dBm","","","QoS Data, SN=1882, FN=0, Flags=.p....F."
"43","16.076441300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1883, FN=0, Flags=.p....F."
"45","16.077618300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1884, FN=0, Flags=.p....F."
"46","16.108243900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1885, FN=0, Flags=.p....F."
"48","18.228125300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","38dBm","","","QoS Data, SN=1886, FN=0, Flags=.p....F."
"49","18.228125300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1887, FN=0, Flags=.p....F."
"50","18.228125300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1888, FN=0, Flags=.p....F."
"53","18.250275400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1889, FN=0, Flags=.p....F."
"56","20.079432900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1890, FN=0, Flags=.p....F."
"57","20.079432900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1891, FN=0, Flags=.p....F."
"66","23.243428000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1892, FN=0, Flags=.p....F."
"67","23.243428000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1893, FN=0, Flags=.p....F."
"68","23.243728200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","36dBm","","","QoS Data, SN=1894, FN=0, Flags=.p....F."
"70","23.335370300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","174","36dBm","","","QoS Data, SN=1895, FN=0, Flags=.p....F."
"71","23.335370300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","180","36dBm","","","QoS Data, SN=1896, FN=0, Flags=.p....F."
"73","23.335687700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","137","36dBm","","","QoS Data, SN=1897, FN=0, Flags=.p....F."
"74","23.335687700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","36dBm","","","QoS Data, SN=1898, FN=0, Flags=.p....F."
"77","23.370507900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1899, FN=0, Flags=.p....F."
"78","23.462838300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1900, FN=0, Flags=.p....F."
"81","23.972653000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1901, FN=0, Flags=.p....F."
"82","23.972653000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","152","37dBm","","","QoS Data, SN=1902, FN=0, Flags=.p....F."
"83","23.973261900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","232","36dBm","","","QoS Data, SN=1903, FN=0, Flags=.p....F."
"84","23.973261900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","232","36dBm","","","QoS Data, SN=1904, FN=0, Flags=.p....F."
"90","26.623073700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","36dBm","","","QoS Data, SN=1905, FN=0, Flags=.p..R.F."
"92","26.623844100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1906, FN=0, Flags=.p....F."
"93","26.623844100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1907, FN=0, Flags=.p....F."
"95","26.656306100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1908, FN=0, Flags=.p..R.F."
"99","30.104796600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1909, FN=0, Flags=.p....F."
"105","35.092398600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1910, FN=0, Flags=.p....F."
"108","35.838999000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","158","36dBm","","","QoS Data, SN=1911, FN=0, Flags=.p....F."
"109","35.839986400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","137","36dBm","","","QoS Data, SN=1912, FN=0, Flags=.p....F."
"110","35.839986400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","36dBm","","","QoS Data, SN=1913, FN=0, Flags=.p....F."
"113","36.043684900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1914, FN=0, Flags=.p....F."
"115","36.454360200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","35dBm","","","QoS Data, SN=1915, FN=0, Flags=.p....F."
"116","36.454360200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","300","35dBm","","","QoS Data, SN=1916, FN=0, Flags=.p....F."
"117","36.454360200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","158","35dBm","","","QoS Data, SN=1917, FN=0, Flags=.p....F."
"120","39.014199900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","547","36dBm","","","QoS Data, SN=1918, FN=0, Flags=.p....F."
"124","40.172304000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1919, FN=0, Flags=.p....F."
"127","40.549498300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1920, FN=0, Flags=.p....F."
"129","43.508621300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1921, FN=0, Flags=.p....F."
"131","45.157414100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1922, FN=0, Flags=.p....F."
"132","45.158570100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1923, FN=0, Flags=.p....F."
"135","46.795955900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","214","36dBm","","","QoS Data, SN=1924, FN=0, Flags=.p....F."
"138","50.072831600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1925, FN=0, Flags=.p....F."
"142","52.207850800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","35dBm","","","QoS Data, SN=1926, FN=0, Flags=.p....F."
"143","52.531229900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","139","37dBm","","","QoS Data, SN=1927, FN=0, Flags=.p....F."
"147","56.319962000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1928, FN=0, Flags=.p....F."
"148","59.595915500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1929, FN=0, Flags=.p....F."
"151","60.109936900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1930, FN=0, Flags=.p....F."
"154","63.077757300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","158","37dBm","","","QoS Data, SN=1931, FN=0, Flags=.p....F."
"157","65.125456900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","36dBm","","","QoS Data, SN=1932, FN=0, Flags=.p....F."
"160","65.637586400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","36dBm","","","QoS Data, SN=1933, FN=0, Flags=.p....F."
"162","68.433702400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1934, FN=0, Flags=.p....F."
"164","69.221655400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","34dBm","","","QoS Data, SN=1935, FN=0, Flags=.p....F."
