"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"9362","47.514523500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3793, FN=0, Flags=.p....F."
"9363","47.514523500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3794, FN=0, Flags=.p....F."
"9364","47.514665900","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8132801 Win=64860 Len=0"
"9365","47.535979800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","60dBm","","","QoS Data, SN=3795, FN=0, Flags=.p....F."
"9366","47.541831400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3796, FN=0, Flags=.p....F."
"9367","47.548238600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3797, FN=0, Flags=.p....F."
"9368","47.548238600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3798, FN=0, Flags=.p....F."
"9369","47.548357200","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8136701 Win=64860 Len=0"
"9370","47.548456600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3799, FN=0, Flags=.p....F."
"9371","47.548508800","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8138001 Win=63560 Len=0"
"9372","47.565195200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3800, FN=0, Flags=.p....F."
"9373","47.571279700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3801, FN=0, Flags=.p....F."
"9374","47.571279700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3802, FN=0, Flags=.p....F."
"9375","47.571420800","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8141901 Win=64860 Len=0"
"9376","47.571631900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3803, FN=0, Flags=.p....F."
"9377","47.571710800","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8143201 Win=63560 Len=0"
"9378","47.577638100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3804, FN=0, Flags=.p....F."
"9379","47.584099600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3805, FN=0, Flags=.p....F."
"9380","47.584253600","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8145801 Win=64860 Len=0"
