"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"88","45.076825700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","141","52dBm","","","QoS Data, SN=892, FN=0, Flags=.p....F."
"91","50.429154300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","53dBm","","","QoS Data, SN=893, FN=0, Flags=.p....F."
"95","55.102418200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","53dBm","","","QoS Data, SN=894, FN=0, Flags=.p....F."
"97","55.805272800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","160","54dBm","","","QoS Data, SN=895, FN=0, Flags=.p....F."
"99","55.919871600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","53dBm","","","QoS Data, SN=896, FN=0, Flags=.p....F."
"102","60.108410900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","50dBm","","","QoS Data, SN=897, FN=0, Flags=.p....F."
"106","63.126779000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","51dBm","","","QoS Data, SN=898, FN=0, Flags=.p....F."
"107","63.127837000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","152","51dBm","","","QoS Data, SN=899, FN=0, Flags=.p....F."
"108","63.127837000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","232","51dBm","","","QoS Data, SN=900, FN=0, Flags=.p....F."
"113","65.168994000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","52dBm","","","QoS Data, SN=901, FN=0, Flags=.p....F."
"114","65.379629200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","386","52dBm","","","QoS Data, SN=902, FN=0, Flags=.p....F."
