"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"55","25.600685500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","36dBm","","","QoS Data, SN=1354, FN=0, Flags=.p....F."
"57","28.289872400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1355, FN=0, Flags=.p....F."
"60","28.333779800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","35dBm","","","QoS Data, SN=1356, FN=0, Flags=.p....F."
"61","28.333779800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","35dBm","","","QoS Data, SN=1357, FN=0, Flags=.p....F."
"63","30.823241800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1358, FN=0, Flags=.p....F."
"65","31.389080800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","38dBm","","","QoS Data, SN=1359, FN=0, Flags=.p....F."
"67","33.485469900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","158","37dBm","","","QoS Data, SN=1360, FN=0, Flags=.p....F."
"68","33.486421600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","137","37dBm","","","QoS Data, SN=1361, FN=0, Flags=.p....F."
"70","33.486761600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","37dBm","","","QoS Data, SN=1362, FN=0, Flags=.p....F."
"72","33.547637400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","38dBm","","","QoS Data, SN=1363, FN=0, Flags=.p....F."
"73","33.644324000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1364, FN=0, Flags=.p....F."
"75","34.714207000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1365, FN=0, Flags=.p....F."
"76","34.715053500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","302","36dBm","","","QoS Data, SN=1366, FN=0, Flags=.p..R.F."
"77","34.715053500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","158","36dBm","","","QoS Data, SN=1367, FN=0, Flags=.p..R.F."
"81","35.533309900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","37dBm","","","QoS Data, SN=1368, FN=0, Flags=.p....F."
"85","40.177643400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1369, FN=0, Flags=.p..R.F."
"87","40.350189700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1370, FN=0, Flags=.p....F."
"89","40.500861800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1371, FN=0, Flags=.p....F."
"90","40.528909000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1372, FN=0, Flags=.p....F."
"92","41.935890000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1373, FN=0, Flags=.p....F."
"95","43.444249500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1374, FN=0, Flags=.p....F."
"96","43.450320200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1375, FN=0, Flags=.p....F."
"98","43.799463800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1376, FN=0, Flags=.p....F."
"100","44.449124200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1377, FN=0, Flags=.p....F."
"103","50.381463500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","38dBm","","","QoS Data, SN=1379, FN=0, Flags=.p....F."
"110","50.667414100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","36dBm","","","QoS Data, SN=1380, FN=0, Flags=.p....F."
"111","50.687054600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1381, FN=0, Flags=.p....F."
"112","50.718404500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1382, FN=0, Flags=.p....F."
"113","50.719082600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","152","36dBm","","","QoS Data, SN=1383, FN=0, Flags=.p....F."
"114","50.724224300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","232","36dBm","","","QoS Data, SN=1384, FN=0, Flags=.p....F."
"115","50.724224300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","232","36dBm","","","QoS Data, SN=1385, FN=0, Flags=.p....F."
"117","54.886836300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","36dBm","","","QoS Data, SN=1386, FN=0, Flags=.p....F."
"119","54.887790000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1387, FN=0, Flags=.p....F."
"121","54.888322900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1388, FN=0, Flags=.p....F."
"123","54.908463300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1389, FN=0, Flags=.p....F."
"125","55.603690700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1392, FN=0, Flags=.p....F."
"127","55.660916300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","37dBm","","","QoS Data, SN=1393, FN=0, Flags=.p..R.F."
"128","55.660916300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","141","37dBm","","","QoS Data, SN=1394, FN=0, Flags=.p..R.F."
"131","55.679937400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1395, FN=0, Flags=.p....F."
"133","56.533824500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1396, FN=0, Flags=.p....F."
"134","57.139766700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","138","37dBm","","","QoS Data, SN=1397, FN=0, Flags=.p....F."
"135","57.140604400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","138","37dBm","","","QoS Data, SN=1398, FN=0, Flags=.p....F."
"137","58.061250100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","36dBm","","","QoS Data, SN=1399, FN=0, Flags=.p....F."
"139","58.062056000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1400, FN=0, Flags=.p....F."
"140","58.062056000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1401, FN=0, Flags=.p....F."
"142","58.062773500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","36dBm","","","QoS Data, SN=1402, FN=0, Flags=.p....F."
"143","58.062773500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1403, FN=0, Flags=.p....F."
"146","58.080271700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1404, FN=0, Flags=.p....F."
"147","58.087090900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1405, FN=0, Flags=.p....F."
"149","58.289765000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1406, FN=0, Flags=.p....F."
"150","58.347389900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","162","36dBm","","","QoS Data, SN=1407, FN=0, Flags=.p....F."
"151","58.347901700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1408, FN=0, Flags=.p....F."
"154","58.363362200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","36dBm","","","QoS Data, SN=1409, FN=0, Flags=.p....F."
"156","59.374970100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1410, FN=0, Flags=.p....F."
"159","60.176932300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","196","37dBm","","","QoS Data, SN=1411, FN=0, Flags=.p....F."
"161","60.621630100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","36dBm","","","QoS Data, SN=1412, FN=0, Flags=.p....F."
"162","64.102854200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","158","35dBm","","","QoS Data, SN=1413, FN=0, Flags=.p....F."
"169","65.325039100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","35dBm","","","QoS Data, SN=1414, FN=0, Flags=.p....F."
"172","65.367209700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","35dBm","","","QoS Data, SN=1415, FN=0, Flags=.p..R.F."
"175","65.424695900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","34dBm","","","QoS Data, SN=1416, FN=0, Flags=.p....F."
"178","65.449519100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1417, FN=0, Flags=.p....F."
"179","65.514394500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","35dBm","","","QoS Data, SN=1418, FN=0, Flags=.p....F."
"180","65.514394500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","35dBm","","","QoS Data, SN=1419, FN=0, Flags=.p....F."
"181","65.571760700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","478","35dBm","","","QoS Data, SN=1420, FN=0, Flags=.p....F."
"186","65.603233000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","35dBm","","","QoS Data, SN=1421, FN=0, Flags=.p....F."
"187","65.603233000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","35dBm","","","QoS Data, SN=1422, FN=0, Flags=.p....F."
"189","65.845032600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","478","35dBm","","","QoS Data, SN=1423, FN=0, Flags=.p..R.F."
"190","65.845032600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","35dBm","","","QoS Data, SN=1424, FN=0, Flags=.p..R.F."
"196","65.895713100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","386","35dBm","","","QoS Data, SN=1425, FN=0, Flags=.p....F."
"198","65.904578300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","409","35dBm","","","QoS Data, SN=1426, FN=0, Flags=.p....F."
"199","65.929900500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","35dBm","","","QoS Data, SN=1427, FN=0, Flags=.p....F."
"202","66.150980300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1428, FN=0, Flags=.p....F."
"203","66.151912500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","385","35dBm","","","QoS Data, SN=1429, FN=0, Flags=.p....F."
"204","66.151912500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1430, FN=0, Flags=.p....F."
"205","66.152453800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1431, FN=0, Flags=.p..R.F."
"206","66.152453800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","35dBm","","","QoS Data, SN=1432, FN=0, Flags=.p..R.F."
"207","66.152453800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1433, FN=0, Flags=.p..R.F."
"208","66.152716600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","35dBm","","","QoS Data, SN=1434, FN=0, Flags=.p....F."
"213","66.178095500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1435, FN=0, Flags=.p....F."
"214","66.355847700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","571","35dBm","","","QoS Data, SN=1436, FN=0, Flags=.p....F."
"221","66.560749600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","35dBm","","","QoS Data, SN=1437, FN=0, Flags=.p....F."
"222","66.561323200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1438, FN=0, Flags=.p....F."
"223","66.561323200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","35dBm","","","QoS Data, SN=1439, FN=0, Flags=.p....F."
"226","66.607168200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","35dBm","","","QoS Data, SN=1440, FN=0, Flags=.p..R.F."
"227","66.655816300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","34dBm","","","QoS Data, SN=1441, FN=0, Flags=.p....F."
"228","66.712691500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","170","35dBm","","","QoS Data, SN=1442, FN=0, Flags=.p....F."
"229","66.714639400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","35dBm","","","QoS Data, SN=1443, FN=0, Flags=.p....F."
"230","66.724068400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","34dBm","","","QoS Data, SN=1444, FN=0, Flags=.p..R.F."
"232","66.959231500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","34dBm","","","QoS Data, SN=1445, FN=0, Flags=.p....F."
"234","67.379573300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","35dBm","","","QoS Data, SN=1446, FN=0, Flags=.p....F."
"236","67.380478200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","34dBm","","","QoS Data, SN=1447, FN=0, Flags=.p....F."
"237","67.380478200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","34dBm","","","QoS Data, SN=1448, FN=0, Flags=.p....F."
"241","67.417329400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","35dBm","","","QoS Data, SN=1449, FN=0, Flags=.p....F."
